Product,Overall Rating,Review
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,...After 13 days we are giving review.1. Back Camera is good but some glitch.2. Rear camera is moderate.3. Mobile performanceREAD MORE
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,"...Camera comparable to iPhone 14Good main camera, best ultrawideREAD MORE"
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,...Camera quality is good but the ultra wide could have been better.READ MORE
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,...Camera quality is good but the ultra wide could have been better.READ MORE
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,"...The cameras are decent; while the rear cameras are okay, the front camera performs really well and is great for selfies.READ MORE"
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,...Camera captures less details..READ MORE
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,"...The camera is stuttering a little bit ,feels laggy but the quality of photos is good.READ MORE"
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,"...Cons:1. Camera: The Nothing Phone 2a's camera capabilities are rather lackluster, especially in low-light conditions.READ MORE"
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,...1.wide angle camera quality not good as main camera ....2.Otherwise camera awesome.READ MORE
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,...Camera optimisation is real bad !Also Sometimes doesn't give any call notifications .READ MORE
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,"...The camera system, while not groundbreaking, captures sharp and vibrant images in good lighting conditions.READ MORE"
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,"...Awesome mobile,good experience with this mobile, camera quality is so good #nothing mobile superREAD MORE"
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,...cons . Pros : 1. Good Battery life. 2. Glyph lights 2. Camera quality is good. 3. No heating 4. Smooth UI interface5READ MORE
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,...really recommend to you  buy this phone . Such that great experience . Camera quality better.READ MORE
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,"...The camera quality is superb, allowing me to capture stunning photos and videos.READ MORE"
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,...After every update camera quality is getting worst. Camera experience is too bad.READ MORE
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,"...However, the main drawback of this phone is its camera quality.READ MORE"
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,...Camera - 4.1/5⭐Video - 4.8/5 ⭐ Display -5/5 ⭐ Battery - 4.5/5 ⭐ PriceREAD MORE
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,"...Camera Quality: The camera quality is poor and doesn't meet my expectations, especially in low light conditions.READ MORE"
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,...After 2.5.4 update camera quality is good.overall in daily life performance is goodREAD MORE
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,...After 13 days we are giving review.1. Back Camera is good but some glitch.2. Rear camera is moderate.3. Mobile performanceREAD MORE
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,"...Camera comparable to iPhone 14Good main camera, best ultrawideREAD MORE"
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,...Camera quality is good but the ultra wide could have been better.READ MORE
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,...Camera quality is good but the ultra wide could have been better.READ MORE
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,"...The cameras are decent; while the rear cameras are okay, the front camera performs really well and is great for selfies.READ MORE"
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,...Camera captures less details..READ MORE
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,"...The camera is stuttering a little bit ,feels laggy but the quality of photos is good.READ MORE"
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,"...Cons:1. Camera: The Nothing Phone 2a's camera capabilities are rather lackluster, especially in low-light conditions.READ MORE"
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,...1.wide angle camera quality not good as main camera ....2.Otherwise camera awesome.READ MORE
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,...Camera optimisation is real bad !Also Sometimes doesn't give any call notifications .READ MORE
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,"...The camera system, while not groundbreaking, captures sharp and vibrant images in good lighting conditions.READ MORE"
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,"...Awesome mobile,good experience with this mobile, camera quality is so good #nothing mobile superREAD MORE"
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,...cons . Pros : 1. Good Battery life. 2. Glyph lights 2. Camera quality is good. 3. No heating 4. Smooth UI interface5READ MORE
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,...really recommend to you  buy this phone . Such that great experience . Camera quality better.READ MORE
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,"...The camera quality is superb, allowing me to capture stunning photos and videos.READ MORE"
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,...After every update camera quality is getting worst. Camera experience is too bad.READ MORE
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,"...However, the main drawback of this phone is its camera quality.READ MORE"
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,...Camera - 4.1/5⭐Video - 4.8/5 ⭐ Display -5/5 ⭐ Battery - 4.5/5 ⭐ PriceREAD MORE
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,"...Camera Quality: The camera quality is poor and doesn't meet my expectations, especially in low light conditions.READ MORE"
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,...After 2.5.4 update camera quality is good.overall in daily life performance is goodREAD MORE
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,...After 13 days we are giving review.1. Back Camera is good but some glitch.2. Rear camera is moderate.3. Mobile performanceREAD MORE
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,"...Camera comparable to iPhone 14Good main camera, best ultrawideREAD MORE"
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,...Camera quality is good but the ultra wide could have been better.READ MORE
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,...Camera quality is good but the ultra wide could have been better.READ MORE
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,"...The cameras are decent; while the rear cameras are okay, the front camera performs really well and is great for selfies.READ MORE"
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,...Camera captures less details..READ MORE
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,"...The camera is stuttering a little bit ,feels laggy but the quality of photos is good.READ MORE"
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,"...Cons:1. Camera: The Nothing Phone 2a's camera capabilities are rather lackluster, especially in low-light conditions.READ MORE"
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,...1.wide angle camera quality not good as main camera ....2.Otherwise camera awesome.READ MORE
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,...Camera optimisation is real bad !Also Sometimes doesn't give any call notifications .READ MORE
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,"...The camera system, while not groundbreaking, captures sharp and vibrant images in good lighting conditions.READ MORE"
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,"...Awesome mobile,good experience with this mobile, camera quality is so good #nothing mobile superREAD MORE"
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,...cons . Pros : 1. Good Battery life. 2. Glyph lights 2. Camera quality is good. 3. No heating 4. Smooth UI interface5READ MORE
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,...really recommend to you  buy this phone . Such that great experience . Camera quality better.READ MORE
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,"...The camera quality is superb, allowing me to capture stunning photos and videos.READ MORE"
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,...After every update camera quality is getting worst. Camera experience is too bad.READ MORE
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,"...However, the main drawback of this phone is its camera quality.READ MORE"
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,...Camera - 4.1/5⭐Video - 4.8/5 ⭐ Display -5/5 ⭐ Battery - 4.5/5 ⭐ PriceREAD MORE
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,"...Camera Quality: The camera quality is poor and doesn't meet my expectations, especially in low light conditions.READ MORE"
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,...After 2.5.4 update camera quality is good.overall in daily life performance is goodREAD MORE
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,...After 13 days we are giving review.1. Back Camera is good but some glitch.2. Rear camera is moderate.3. Mobile performanceREAD MORE
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,"...Camera comparable to iPhone 14Good main camera, best ultrawideREAD MORE"
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,...Camera quality is good but the ultra wide could have been better.READ MORE
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,...Camera quality is good but the ultra wide could have been better.READ MORE
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,"...The cameras are decent; while the rear cameras are okay, the front camera performs really well and is great for selfies.READ MORE"
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,...Camera captures less details..READ MORE
"Nothing Phone (2a) 5G (Black, 256 GB)  (8 GB RAM)",4.4,"...The camera is stuttering a little bit ,feels laggy but the quality of photos is good.READ MORE"
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...Camera is not performing like redmi note7 pro 48 megha pixels Moto g35 have 50 megha pixels the camera quality laughingREAD MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...To sum up my experience with g35 5g here it is:Pros: 1) Main and selfie camera takes great pictures.READ MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...Camera quality decent 4/5Battary 4.2/5 and charge 5% to 99% in 1.30hrREAD MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,... Value for money in this price rangeBack camera - 3/5Front camera - 5/5READ MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...The camera quality is not good but the rest of the mobile is goodREAD MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...more valuable in this price range phone .The camera quality is also very good .Overall it is best budget smartphone duringREAD MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...Back camera 3.5/5Front camera 5/5Display 5/5Battery 4/5READ MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...Camera is little bit saturated and images going fade in 2x mode.READ MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,"...mobile is in idle mode , the battery drains.3. The camera is average don't expect good pictures4. 5g speed perfectly supports almost everyREAD MORE"
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...Camera quality is terrible. Battery life is very short.READ MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,"...experience, bad manner, not like staff.. Phone have average camera. Smooth UI , good touch response, batteryREAD MORE"
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...Camera - average Display - very Good Battery - GoodPerformanceREAD MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...Camera quality very badBattery backup very badDisplay quality veryREAD MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...Camera quality very poor Battery backup not okay 4G Ram not goodREAD MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...Best mobile and camera functionREAD MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...Camera quality is very bad.READ MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...Good budget friendly phone.The camera is good.Performance is average.Speakers are goodREAD MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...This phone comes with an awesome camera.Storage is 👍READ MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...Camera - 8/10Battery -  8/10Display -  10/10Design -READ MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...Camera 3.5/5Battery 4/5Performance 5/5READ MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...Camera is not performing like redmi note7 pro 48 megha pixels Moto g35 have 50 megha pixels the camera quality laughingREAD MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...To sum up my experience with g35 5g here it is:Pros: 1) Main and selfie camera takes great pictures.READ MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...Camera quality decent 4/5Battary 4.2/5 and charge 5% to 99% in 1.30hrREAD MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,... Value for money in this price rangeBack camera - 3/5Front camera - 5/5READ MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...The camera quality is not good but the rest of the mobile is goodREAD MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...more valuable in this price range phone .The camera quality is also very good .Overall it is best budget smartphone duringREAD MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...Back camera 3.5/5Front camera 5/5Display 5/5Battery 4/5READ MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...Camera is little bit saturated and images going fade in 2x mode.READ MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,"...mobile is in idle mode , the battery drains.3. The camera is average don't expect good pictures4. 5g speed perfectly supports almost everyREAD MORE"
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...Camera quality is terrible. Battery life is very short.READ MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,"...experience, bad manner, not like staff.. Phone have average camera. Smooth UI , good touch response, batteryREAD MORE"
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...Camera - average Display - very Good Battery - GoodPerformanceREAD MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...Camera quality very badBattery backup very badDisplay quality veryREAD MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...Camera quality very poor Battery backup not okay 4G Ram not goodREAD MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...Best mobile and camera functionREAD MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...Camera quality is very bad.READ MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...Good budget friendly phone.The camera is good.Performance is average.Speakers are goodREAD MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...This phone comes with an awesome camera.Storage is 👍READ MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...Camera - 8/10Battery -  8/10Display -  10/10Design -READ MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...Camera 3.5/5Battery 4/5Performance 5/5READ MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...Camera is not performing like redmi note7 pro 48 megha pixels Moto g35 have 50 megha pixels the camera quality laughingREAD MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...To sum up my experience with g35 5g here it is:Pros: 1) Main and selfie camera takes great pictures.READ MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...Camera quality decent 4/5Battary 4.2/5 and charge 5% to 99% in 1.30hrREAD MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,... Value for money in this price rangeBack camera - 3/5Front camera - 5/5READ MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...The camera quality is not good but the rest of the mobile is goodREAD MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...more valuable in this price range phone .The camera quality is also very good .Overall it is best budget smartphone duringREAD MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...Back camera 3.5/5Front camera 5/5Display 5/5Battery 4/5READ MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...Camera is little bit saturated and images going fade in 2x mode.READ MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,"...mobile is in idle mode , the battery drains.3. The camera is average don't expect good pictures4. 5g speed perfectly supports almost everyREAD MORE"
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...Camera quality is terrible. Battery life is very short.READ MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,"...experience, bad manner, not like staff.. Phone have average camera. Smooth UI , good touch response, batteryREAD MORE"
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...Camera - average Display - very Good Battery - GoodPerformanceREAD MORE
"MOTOROLA g35 5G (Guava Red, 128 GB)  (4 GB RAM)",4.2,...Camera quality very badBattery backup very badDisplay quality veryREAD MORE
